time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
4922,0.0,0.0,-263.27731514697575,0,0,0,0,0,0,-0.00459787394019,-0.00452840028588,-263.277997386,0.44559787394,6.08452840029,0.000682238618992
5015,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-31.3896732526,-30.7192749851,-264.347916907,31.5686732526,37.9862749851,0.946391890746
5125,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1598415952,-39.2102184233,-263.401691977,-0.75415840481,0.248218423349,0.000166960714978
5218,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.161310419,-39.2116361987,-263.401487701,-0.751009908269,0.183569072643,-3.73162739606e-05
5328,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1621507797,-39.2124473521,-263.401370821,-0.720105162371,0.104661429485,-0.000154195138009
5422,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612486555,-39.2115765818,-263.401496291,-0.647776420378,0.0330008218251,-2.87252340172e-05
5531,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1623288964,-39.2126192783,-263.401346047,-0.750932149902,-0.0479219607562,-0.000178968564001
5625,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1613059789,-39.2116319128,-263.401488318,-0.851354765388,-0.107175896409,-3.66987439975e-05
5718,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1613332774,-39.2116582626,-263.401484522,-0.786348293462,-0.106048204691,-4.04954679993e-05
5828,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1615613455,-39.2118784041,-263.401452802,-0.74211411435,-0.207982495456,-7.22154089772e-05
5922,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1616990364,-39.2120113095,-263.401433651,-0.737636164418,-0.399906054729,-9.13668779958e-05
6031,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612924543,-39.2116188583,-263.401490199,-0.735300051504,-0.515211746244,-3.48177370029e-05
6125,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1621577308,-39.2124540616,-263.401369854,-0.732842269236,-0.577545938408,-0.000155162241981
6218,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612793666,-39.2116062255,-263.401492019,-0.73372063336,-0.578393774503,-3.29975449631e-05
6328,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1624960214,-39.2127805947,-263.401322802,-0.762611223454,-0.577729697582,-0.000202213696014
6422,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612353663,-39.2115637544,-263.401498139,-0.830370226195,-0.580073628526,-2.68769749709e-05
6531,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1622864814,-39.2125783375,-263.401351947,-0.78884416001,-0.578373029352,-0.000173069112009
6625,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.161357796,-39.211681929,-263.401481111,-0.748818155836,-0.57857529051,-4.39055339712e-05
6718,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612491862,-39.211577094,-263.401496217,-0.811521453202,-0.579741052454,-2.87990499714e-05
6828,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1625980298,-39.2128790576,-263.401308614,-0.780384485776,-0.577637521099,-0.000216401783973
6922,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612553398,-39.2115830337,-263.401495361,-0.650695124011,-0.576157442224,-2.96548989809e-05
7031,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1622673089,-39.2125598313,-263.401354613,-0.672186817253,-0.63489190147,-0.000170402681988
7125,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1614082554,-39.2117306347,-263.401474093,-0.730774537464,-0.689079512599,-5.09235619575e-05
7218,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612397742,-39.2115680091,-263.401497526,-0.732653459823,-0.621964785186,-2.74900249906e-05
7328,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1625766158,-39.2128583879,-263.401311593,-0.698669148195,-0.57628345351,-0.000213423219975
7422,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612900753,-39.211616562,-263.40149053,-0.636272274455,-0.575906209639,-3.44869149558e-05
7531,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1621004497,-39.2123987713,-263.401377821,-0.613970057259,-0.629906065883,-0.00014719512302
7625,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1614728543,-39.2117929884,-263.401465109,-0.610739860013,-0.696879120119,-5.99080999564e-05
7718,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612489718,-39.211576887,-263.401496247,-0.53515184565,-0.76977439544,-2.87692170104e-05
7828,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1624817346,-39.2127668044,-263.401324789,-0.532665397136,-0.769786358545,-0.000200226567983
7922,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1613158599,-39.2116414504,-263.401486944,-0.600534042839,-0.706965254371,-3.8073045971e-05
8047,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1615117342,-39.211830517,-263.401459702,-0.61159881158,-0.768488017564,-6.53154079941e-05
8125,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1615247984,-39.2118431271,-263.401457884,-0.610475201622,-0.812156872851,-6.71325869916e-05
8218,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612578948,-39.2115854999,-263.401495006,-0.610742105213,-0.812414500099,-3.00102240089e-05
8328,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1623871991,-39.2126755545,-263.401337938,-0.573841844559,-0.81071815806,-0.000187077993019
8422,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1613414853,-39.2116661852,-263.40148338,-0.509122881546,-0.810612871885,-4.16370289713e-05
8531,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1619039875,-39.2122091373,-263.401405146,-0.492096012497,-0.809790862662,-0.000119870435014
8625,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1615764116,-39.2118929465,-263.401450706,-0.517269129284,-0.810528164361,-7.43110570056e-05
8718,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612655906,-39.2115929282,-263.401493935,-0.664027781293,-0.813310349273,-3.10805500021e-05
8828,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1623053388,-39.2125965394,-263.401349324,-0.681616633067,-0.715946392256,-0.000175692379003
8922,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1613651608,-39.2116890379,-263.401480087,-0.619700770207,-0.583910586138,-4.49298279932e-05
9031,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1618138421,-39.212122125,-263.401417683,-0.755620576084,-0.508201029432,-0.000107332679022
9125,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1616251317,-39.2119399733,-263.40144393,-0.853374868349,-0.462060026706,-8.10881499547e-05
9218,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612729427,-39.2116000249,-263.401492913,-0.853727057251,-0.462399975131,-3.21030880173e-05
9328,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1622268511,-39.2125207796,-263.40136024,-0.892107898164,-0.462145911099,-0.000164775852966
9422,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.161388129,-39.2117112078,-263.401476893,-0.95841639216,-0.464065139994,-4.81242580008e-05
9531,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1617264605,-39.2120377804,-263.401429837,-0.84533381196,-0.397479015772,-9.5181337997e-05
9625,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1616725942,-39.2119857863,-263.401437329,-0.750490196126,-0.353811584427,-8.76893459463e-05
9718,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1612799387,-39.2116067776,-263.40149194,-0.815720668454,-0.422411252457,-3.30770769779e-05
9828,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.162151654,-39.212448196,-263.401370699,-0.853962003433,-0.417376727362,-0.000154317002966
9922,-40.0,-40.0,-263.27731514697575,-7,16,-1,-7,16,-1,-40.1585314587,-39.2114455511,-263.401645412,-0.8594685413,-0.343554448885,0.000120395540989
10015,0.0,-40.0,-263.27731514697575,-9,6,6,-9,6,6,-8.55375031343,-39.8013866902,-263.142134034,2.33775031343,0.665386690249,0.686609399293
10125,0.0,-40.0,-263.27731514697575,-9,6,6,-9,6,6,-0.00161150981068,-39.9587758214,-262.45567908,-5.50238849019,0.716775821433,0.000154444656971
10218,0.0,-40.0,-263.27731514697575,-9,6,6,-9,6,6,0.0021193520488,-39.9588436095,-262.455321504,-5.50611935205,0.716843609527,-0.000203130713032
10328,0.0,-40.0,-263.27731514697575,-9,6,6,-9,6,6,0.000482854699261,-39.9588138752,-262.455478357,-5.5044828547,0.716813875215,-4.62790380311e-05
10422,0.0,-40.0,-263.27731514697575,-9,6,6,-9,6,6,0.00153787711193,-39.9588330444,-262.455377237,-5.50553787711,0.716833044429,-0.000147398215006
10531,0.0,-40.0,-263.27731514697575,-9,6,6,-9,6,6,0.0010508965356,-39.9588241963,-262.455423913,-5.50505089654,0.716824196261,-0.00010072183801
10625,0.0,-40.0,-263.27731514697575,-9,6,6,-9,6,6,0.000516070908993,-39.9588144787,-262.455475173,-5.50451607091,0.716814478739,-4.94625809893e-05
10718,0.0,-40.0,-263.27731514697575,-9,6,6,-9,6,6,0.0012956718135,-39.9588286437,-262.455400452,-5.50529567181,0.716828643699,-0.000124182799993
