time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-263.277315152675,-4.19090079531185,-3.01009920468815,5.69900748814689e-09
100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.20749884116515e-15,1.22470012661965e-15,-263.27731515204,-4.11417210490255,-2.92545917592071,5.0640096560528e-09
200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.4149976823303e-15,2.4494002532393e-15,-263.277315151405,-4.00120029583535,-2.89398365254648,4.42901182395872e-09
300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.62249652349545e-15,3.67410037985894e-15,-263.277315150771,-4.08337587581716,-3.06112042539084,3.79503717340413e-09
400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.82999536466061e-15,4.89880050647859e-15,-263.277315150136,-4.10260370760006,-2.95471388358434,3.16003934131004e-09
500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.03749420582576e-15,6.12350063309824e-15,-263.277315149502,-4.06238816805971,-2.85965872410135,2.52600784733659e-09
600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-7.24499304699091e-15,7.34820075971789e-15,-263.277315148867,-3.98801804779956,-2.8671723006093,0
700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-8.45249188815606e-15,8.57290088633753e-15,-263.277315148232,-4.06887647261545,-3.03163011379416,0
800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-9.65999072932121e-15,9.79760101295719e-15,-263.277315147598,-4.15137541417645,-3.04962458582355,0
900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.09712806137446e-14,1.10329782537257e-14,-263.277315146976,-4.22099999999999,-2.98000000000001,0
1000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.7368331617824e-14,1.27915340877886e-14,-263.277315146976,-4.22099999999998,-2.98000000000001,0
1100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.37653826219034e-14,1.45500899218514e-14,-263.277315146976,-4.16096335341363,-2.91894578313254,0
1200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.01624336259828e-14,1.63086457559143e-14,-263.277315146976,-4.07877697952809,-2.85979644520613,0
