time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-263.277315152675,-1.68688508157198,-1.74324161708629,5.69900748814689e-09
100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-7.39417147101699e-15,3.4180427880062e-15,-263.277315152026,-1.80566803947771,-1.64959635476353,5.05002617501304e-09
200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.4788342942034e-14,6.83608557601241e-15,-263.277315151377,-1.96970030852084,-1.65098051108917,4.4010448618792e-09
300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.2182514413051e-14,1.02541283640186e-14,-263.277315150727,-1.88794769353592,-1.65028769231811,3.75104036720586e-09
400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.9576685884068e-14,1.36721711520248e-14,-263.277315150078,-1.9020971450743,-1.65040760292437,3.10200221065315e-09
500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.6970857355085e-14,1.7090213940031e-14,-263.277315149429,-1.9601238550202,-1.65089935470358,2.45302089751931e-09
600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.43650288261019e-14,2.05082567280372e-14,-263.27731514878,-1.88102422602882,-1.65022901886467,0
700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.17592002971189e-14,2.39262995160434e-14,-263.277315148131,-1.85399999999995,-1.59373828116784,0
800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.91533717681359e-14,2.73443423040496e-14,-263.277315147482,-1.87863303242967,-1.55605054145399,0
900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.32443743835458e-14,3.03436614199438e-14,-263.277315146976,-1.97128654981964,-1.6502744574438,0
1000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.56241419654394e-14,3.18584147892591e-14,-263.277315146976,-1.89312086107539,-1.48919663810352,0
