time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-263.277315152675,-1.85140606317898,-1.95867848170118,5.69900748814689e-09
100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-7.39417147101699e-15,3.4180427880062e-15,-263.277315152026,-1.85127617452589,-1.97413523141815,5.05002617501304e-09
200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.4788342942034e-14,6.83608557601241e-15,-263.277315151377,-1.85196285138541,-1.89242068513453,4.4010448618792e-09
300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.2182514413051e-14,1.02541283640186e-14,-263.277315150727,-1.85199999999998,-1.88800000000001,3.75104036720586e-09
400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.9576685884068e-14,1.36721711520248e-14,-263.277315150078,-1.85199999999997,-1.88800000000001,3.10200221065315e-09
500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.6970857355085e-14,1.7090213940031e-14,-263.277315149429,-1.85199999999996,-1.88800000000002,2.45302089751931e-09
600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.43650288261019e-14,2.05082567280372e-14,-263.27731514878,-1.85199999999996,-1.88800000000002,0
700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.17592002971189e-14,2.39262995160434e-14,-263.277315148131,-1.85199999999995,-1.88800000000002,0
800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.91533717681359e-14,2.73443423040496e-14,-263.277315147482,-1.86993891371313,-1.88815074717409,0
900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.32443743835458e-14,3.03436614199438e-14,-263.277315146976,-1.96656681746268,-1.88896274636526,0
1000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.56241419654394e-14,3.18584147892591e-14,-263.277315146976,-2.12842810718584,-1.81160887167755,0
1100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.8003909547333e-14,3.33731681585744e-14,-263.277315146976,-2.20899999999995,-1.77200000000003,0
1200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.03836771292266e-14,3.48879215278896e-14,-263.277315146976,-2.20899999999996,-1.77200000000003,0
1300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.27634447111202e-14,3.64026748972049e-14,-263.277315146976,-2.20899999999997,-1.77200000000004,0
1400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.51432122930139e-14,3.79174282665201e-14,-263.277315146976,-2.20899999999997,-1.77200000000004,0
1500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.75229798749075e-14,3.94321816358354e-14,-263.277315146976,-2.196573819531,-1.78432175878441,0
1600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-9.90274745680107e-15,4.09469350051507e-14,-263.277315146976,-2.11110626982498,-1.86907109378703,0
1700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.28251503869469e-15,4.24616883744659e-14,-263.277315146976,-2.09,-1.89000000000004,0
1800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.29497293157534e-15,4.31225055591801e-14,-263.277315146976,-2.09,-1.89000000000004,0
1900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.99987705914456e-15,4.2696494872584e-14,-263.277315146976,-2.09,-1.89000000000004,0
2000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,3.70478118671377e-15,4.22704841859878e-14,-263.277315146976,-2.17160960419486,-1.80907619079842,0
2100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,4.40968531428299e-15,4.18444734993916e-14,-263.277315146976,-2.16419583260536,-1.72643643993769,0
2200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,5.11458944185221e-15,4.14184628127954e-14,-263.277315146976,-2.09092572276237,-1.66967798255767,0
