time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-263.277315152675,-1.621,-0.933,5.69900748814689e-09
100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-7.39417147101699e-15,3.4180427880062e-15,-263.277315152026,-1.62099999999999,-0.933000000000003,5.05002617501304e-09
200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.4788342942034e-14,6.83608557601241e-15,-263.277315151377,-1.62099999999999,-0.933000000000007,4.4010448618792e-09
300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.2182514413051e-14,1.02541283640186e-14,-263.277315150727,-1.62099999999998,-0.93300000000001,3.75104036720586e-09
400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.9576685884068e-14,1.36721711520248e-14,-263.277315150078,-1.62099999999997,-0.933000000000014,3.10200221065315e-09
500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.6970857355085e-14,1.7090213940031e-14,-263.277315149429,-1.62099999999996,-0.933000000000017,2.45302089751931e-09
600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.43650288261019e-14,2.05082567280372e-14,-263.27731514878,-1.62099999999996,-0.933000000000021,0
700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.17592002971189e-14,2.39262995160434e-14,-263.277315148131,-1.62044041487595,-0.999590629756361,0
800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.91533717681359e-14,2.73443423040496e-14,-263.277315147482,-1.6203104812798,-1.01505272769651,0
900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.32443743835458e-14,3.03436614199438e-14,-263.277315146976,-1.62099236378159,-0.933908709983549,0
1000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.56241419654394e-14,3.18584147892591e-14,-263.277315146976,-1.62099999999994,-0.933000000000032,0
