time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
0,0.0,0.0,-263.27731514697575,0,0,0,0,0,0,0,0,-263.277315153,35.894,0.646,5.67496272197e-09
15,40.0,0.0,-263.27731514697575,1,-7,10,1,-7,10,7.67631232713,-0.197449624984,-263.705797396,28.2855760972,1.26079476789,0.399894710962
16,39.84778792366982,3.4862297099063264,-263.27731514697575,2,-8,9,2,-8,9,8.83610226465,-0.21237804326,-263.753564141,27.1303120547,1.30354619569,1.20302865747
125,39.84778792366982,3.4862297099063264,-263.27731514697575,2,-8,9,2,-8,9,39.3367259488,3.86937671059,-262.551300132,-2.87698907916,0.254499480289,0.000764647849962
218,39.84778792366982,3.4862297099063264,-263.27731514697575,2,-8,9,2,-8,9,39.3437870063,3.87093458285,-262.550506098,-2.62804291012,0.738037352258,-2.93864000014e-05
343,39.84778792366982,3.4862297099063264,-263.27731514697575,2,-8,9,2,-8,9,39.3448671745,3.87118543169,-262.55038268,-2.45052410684,0.821015933413,-0.000152804435004
421,39.84778792366982,3.4862297099063264,-263.27731514697575,2,-8,9,2,-8,9,39.3437664425,3.87006842998,-262.550290051,-2.4521034705,0.95024150708,-0.000245434255021
437,39.39231012048832,6.945927106677213,-263.27731514697575,3,-8,9,3,-8,9,39.3642792054,4.43143507963,-262.691087493,-2.47316599662,0.415153538866,-0.523026455546
578,39.39231012048832,6.945927106677213,-263.27731514697575,3,-8,9,3,-8,9,39.4411802939,6.56115801348,-263.21418069,-2.69293079297,-0.202994584221,6.67408019694e-05
640,39.39231012048832,6.945927106677213,-263.27731514697575,3,-8,9,3,-8,9,39.4411847643,6.56128402396,-263.214211103,-2.6472255626,-0.106189813633,9.71538549948e-05
765,39.39231012048832,6.945927106677213,-263.27731514697575,3,-8,9,3,-8,9,39.4411879752,6.56137450108,-263.21423294,-2.58147627505,0.0406014158232,0.000118990583985
843,39.39231012048832,6.945927106677213,-263.27731514697575,3,-8,9,3,-8,9,39.4406275546,6.561871719,-263.214179776,-2.58304021435,0.16703470277,6.58267359768e-05
859,38.63703305156273,10.35276180410083,-263.27731514697575,4,-8,8,4,-8,8,38.9417070791,7.42691825884,-263.262131464,-2.08455550502,-0.671974810426,-0.147619958296
968,38.63703305156273,10.35276180410083,-263.27731514697575,4,-8,8,4,-8,8,37.1049862801,10.6110688949,-263.409722307,-0.111468140726,-2.06667430054,-2.9116767962e-05
1062,38.63703305156273,10.35276180410083,-263.27731514697575,4,-8,8,4,-8,8,37.1042027296,10.6124270636,-263.409774776,-0.0542027295767,-1.33142706364,2.33533330061e-05
1171,38.63703305156273,10.35276180410083,-263.27731514697575,4,-8,8,4,-8,8,37.1040824234,10.6126355968,-263.409782832,-0.0542837759204,-1.31955444286,3.14075680308e-05
1265,38.63703305156273,10.35276180410083,-263.27731514697575,4,-8,8,4,-8,8,37.1048603598,10.6229604759,-263.412253167,-0.0563373362795,-1.25334188481,0.00250174467101
1281,37.58770483143634,13.680805733026748,-263.27731514697575,5,-8,8,5,-8,8,37.1228770049,11.1912417325,-263.539904746,-0.0745711089089,-1.80859549247,-0.470533350512
1406,37.58770483143634,13.680805733026748,-263.27731514697575,5,-8,8,5,-8,8,37.1891777483,13.335130832,-264.010523463,-0.864591505107,-1.01170765351,8.53661879887e-05
1484,37.58770483143634,13.680805733026748,-263.27731514697575,5,-8,8,5,-8,8,37.1891720852,13.3349440387,-264.010483249,-1.11459010275,0.261554892702,4.51517329907e-05
1593,37.58770483143634,13.680805733026748,-263.27731514697575,5,-8,8,5,-8,8,37.1891984505,13.3358134163,-264.010670421,-0.938309512115,0.355151103712,0.000232323892988
1687,37.58770483143634,13.680805733026748,-263.27731514697575,5,-8,8,5,-8,8,37.1889986272,13.3399953976,-264.009460006,-1.02437698237,0.349519251904,-0.000978090529031
1703,36.252311481465995,16.904730469627978,-263.27731514697575,6,-9,7,6,-9,7,37.1535333472,14.4509940941,-263.799763055,-1.00359549698,-0.76172623107,0.837758218051
1812,36.252311481465995,16.904730469627978,-263.27731514697575,6,-9,7,6,-9,7,37.0174466734,18.6682337575,-262.962256033,-2.59391059113,-3.76678413638,0.000251195998032
1906,36.252311481465995,16.904730469627978,-263.27731514697575,6,-9,7,6,-9,7,37.0173934412,18.6698689732,-262.961918073,-3.78446369304,-2.9524281885,-8.67652040029e-05
2031,36.252311481465995,16.904730469627978,-263.27731514697575,6,-9,7,6,-9,7,37.0173499805,18.6712040078,-262.96164214,-4.13568050686,-2.75955477424,-0.000362696503998
2109,36.252311481465995,16.904730469627978,-263.27731514697575,6,-9,7,6,-9,7,37.0177299814,18.6692888578,-262.962067614,-4.07559575534,-2.62928462349,6.27763330385e-05
2125,34.64101615137755,19.999999999999996,-263.27731514697575,6,-9,6,6,-9,6,36.5022231179,18.9495822287,-262.856074354,-3.54768586567,-2.88324876338,0.400549719386
2250,34.64101615137755,19.999999999999996,-263.27731514697575,6,-9,6,6,-9,6,34.6048788418,19.9796527606,-262.455425014,-1.87150071423,-1.54192387395,-9.96219720264e-05
2328,34.64101615137755,19.999999999999996,-263.27731514697575,6,-9,6,6,-9,6,34.6052277259,19.9794635998,-262.455500329,-2.0646854041,0.121052626496,-2.43059620288e-05
