time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-263.277315152675,-2.09441167803268,-1.12601031411158,5.69900748814689e-09
100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-7.39417147101699e-15,3.4180427880062e-15,-263.277315152026,-2.09432770415963,-1.13600320500255,5.05002617501304e-09
200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.4788342942034e-14,6.83608557601241e-15,-263.277315151377,-2.09499680153159,-1.05638061773893,4.4010448618792e-09
300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.2182514413051e-14,1.02541283640186e-14,-263.277315150727,-2.09499999999998,-1.05600000000001,3.75104036720586e-09
400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.9576685884068e-14,1.36721711520248e-14,-263.277315150078,-2.14289054846154,-1.05640244158372,3.10200221065315e-09
500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.6970857355085e-14,1.7090213940031e-14,-263.277315149429,-2.21399999999996,-1.05700000000002,2.45302089751931e-09
600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.43650288261019e-14,2.05082567280372e-14,-263.27731514878,-2.21399999999996,-1.05700000000002,0
700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.17592002971189e-14,2.39262995160434e-14,-263.277315148131,-2.21399999999995,-1.05700000000002,0
800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.91533717681359e-14,2.73443423040496e-14,-263.277315147482,-2.1935128300308,-1.05682783890785,0
900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.32443743835458e-14,3.03436614199438e-14,-263.277315146976,-2.111642502616,-1.05613985296319,0
1000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.56241419654394e-14,3.18584147892591e-14,-263.277315146976,-2.09435244942013,-1.13305851899772,0
1100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.8003909547333e-14,3.33731681585744e-14,-263.277315146976,-2.13972826251219,-1.13003387519633,0
1200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.03836771292266e-14,3.48879215278896e-14,-263.277315146976,-2.21399999999996,-1.05700000000003,0
1300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.27634447111202e-14,3.64026748972049e-14,-263.277315146976,-2.21399999999997,-1.05700000000004,0
1400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.51432122930139e-14,3.79174282665201e-14,-263.277315146976,-2.15913571628034,-1.05653895559903,0
1500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.75229798749075e-14,3.94321816358354e-14,-263.277315146976,-2.09486665910998,-1.07186756591052,0
1600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-9.90274745680107e-15,4.09469350051507e-14,-263.277315146976,-2.09416320176138,-1.15557899039448,0
1700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.28251503869469e-15,4.24616883744659e-14,-263.277315146976,-2.0945291628047,-1.11202962624043,0
1800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.29497293157534e-15,4.31225055591801e-14,-263.277315146976,-2.095,-1.05600000000004,0
1900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.99987705914456e-15,4.2696494872584e-14,-263.277315146976,-2.095,-1.05600000000004,0
2000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,3.70478118671377e-15,4.22704841859878e-14,-263.277315146976,-2.095,-1.05600000000004,0
2100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,4.40968531428299e-15,4.18444734993916e-14,-263.277315146976,-2.1479770791824,-1.05644518553939,0
2200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,5.11458944185221e-15,4.14184628127954e-14,-263.277315146976,-2.19704798492317,-1.05685754609183,0
2300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,5.81949356942142e-15,4.09924521261992e-14,-263.277315146976,-2.11391664250508,-1.05615896338244,0
2400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,6.52439769699064e-15,4.0566441439603e-14,-263.277315146976,-2.09500000000001,-1.05600000000004,0
2500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,7.22930182455985e-15,4.01404307530069e-14,-263.277315146976,-2.12122158494411,-1.05622034945335,0
2600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,7.93420595212907e-15,3.97144200664107e-14,-263.277315146976,-2.20130241758604,-1.05689329762681,0
2700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,2.20121433407198e-15,3.96876519549124e-14,-263.277315146976,-2.214,-1.05700000000004,0
2800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.84826903173193e-15,3.98665542608887e-14,-263.277315146976,-2.21399999999999,-1.05700000000004,0
2900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.58977523975359e-14,4.00454565668651e-14,-263.277315146976,-2.21399999999998,-1.05700000000004,0
3000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.49472357633398e-14,4.02243588728414e-14,-263.277315146976,-2.21399999999998,-1.05700000000004,0
3100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.39967191291438e-14,4.04032611788178e-14,-263.277315146976,-2.15617408986458,-1.0565140679821,0
3200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.30462024949477e-14,4.05821634847942e-14,-263.277315146976,-2.09499999999996,-1.05600000000004,0
3300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.20956858607516e-14,4.07610657907705e-14,-263.277315146976,-2.09499999999995,-1.05600000000004,0
3400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.11451692265556e-14,4.09399680967469e-14,-263.277315146976,-2.16280032582699,-1.05656975063724,0
3500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-7.01946525923595e-14,4.11188704027232e-14,-263.277315146976,-2.21399999999993,-1.05700000000004,0
3600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-6.44083256876662e-14,4.23545651782639e-14,-263.277315146976,-2.21399999999994,-1.05700000000004,0
3700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.65989337460868e-14,4.37343680178361e-14,-263.277315146976,-2.13825162840229,-1.05636345906225,0
3800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.87895418045075e-14,4.51141708574083e-14,-263.277315146976,-2.1347048281995,-1.05633365401853,0
3900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.09801498629281e-14,4.64939736969805e-14,-263.277315146976,-2.21399999999996,-1.05700000000005,0
4000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.31707579213487e-14,4.78737765365526e-14,-263.277315146976,-2.21399999999997,-1.05700000000005,0
4100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-2.53613659797694e-14,4.92535793761248e-14,-263.277315146976,-2.21399999999997,-1.05700000000005,0
4200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-1.755197403819e-14,5.0633382215697e-14,-263.277315146976,-2.18362416298279,-1.05674474086545,0
4300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-9.74258209661062e-15,5.20131850552692e-14,-263.277315146976,-2.10109930431278,-1.05605125465814,0
