time,target_x,target_y,target_z,theta1_cmd,theta2_cmd,theta3_cmd,theta1_meas,theta2_meas,theta3_meas,sim_x,sim_y,sim_z,error_x,error_y,error_z
3000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-5.01837947391767e-14,5.54104263676801e-14,-263.277315146976,-6.48699999999995,-1.69000000000006,0
3100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.98791183479904e-14,5.50233694532502e-14,-263.277315146976,-6.41499850235302,-1.68939494539798,0
3200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.95744419568041e-14,5.46363125388203e-14,-263.277315146976,-6.36799999999995,-1.68900000000005,0
3300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.92403056369872e-14,5.44446483572539e-14,-263.277315146976,-6.38095757869212,-1.68910888721595,0
3400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.84446304352922e-14,5.73141369905512e-14,-263.277315146976,-6.46178458028073,-1.6897881057167,0
3500,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.76489552335971e-14,6.01836256238484e-14,-263.277315146976,-6.48699999999995,-1.69000000000006,0
3600,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.6853280031902e-14,6.30531142571457e-14,-263.277315146976,-6.48681518604716,-1.71199286038272,0
3700,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.60576048302069e-14,6.59226028904429e-14,-263.277315146976,-6.4861371458746,-1.79267964091688,0
3800,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.52619296285119e-14,6.87920915237402e-14,-263.277315146976,-6.48599999999995,-1.80900000000007,0
3900,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.44662544268168e-14,7.16615801570374e-14,-263.277315146976,-6.48599999999996,-1.80900000000007,0
4000,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.36705792251217e-14,7.45310687903346e-14,-263.277315146976,-6.48599999999996,-1.80900000000007,0
4100,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.28749040234267e-14,7.74005574236319e-14,-263.277315146976,-6.48599999999996,-1.80900000000008,0
4200,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.20792288217316e-14,8.02700460569292e-14,-263.277315146976,-6.48599999999996,-1.80900000000008,0
4300,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-4.12835536200365e-14,8.31395346902264e-14,-263.277315146976,-6.48599999999996,-1.80900000000008,0
4400,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.0,0.0,0.0,-3.64136555691749e-14,8.2135176238213e-14,-263.277315146976,-6.48599999999996,-1.80900000000008,0
5000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,31.5428998120813,33.4586656797318,-264.005245386646,4.1321001879187,9.2273343202682,1.067608272911
5100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3852793527202,41.8839045283622,-262.938194085813,-3.7102793527202,0.802095471637799,0.000556972105982823
5200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888737817862,41.8877793408938,-262.937583143873,-3.71387378178621,0.7982206591062,-5.39702430160105e-05
5300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3894134494592,41.8883611065493,-262.937491406484,-3.66643869100297,0.822328831903071,-0.000145707222998226
5400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890252174253,41.88794258958,-262.937557401779,-3.49439323194423,0.911089771148752,-7.97128210479059e-05
5500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3892133201095,41.8881453656362,-262.937525426437,-3.40320765294635,0.849449014427009,-0.00011168902301506
5600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3892584285426,41.8881939928521,-262.937517758527,-3.35554107284415,0.835723323334797,-0.000119355180004277
5700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3889680980032,41.8878810144375,-262.937567111366,-3.35594236315604,0.919030803903965,-7.00030290090581e-05
5800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3896067684219,41.8885695058595,-262.937458543842,-3.27765362678186,1.08132719275605,-0.000178569864999645
5900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888754145383,41.8877811010122,-262.937582866328,-3.2797152988388,1.16286189995196,-5.42477919793782e-05
6000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3898836596328,41.8888679967474,-262.93741147408,-3.35782864564562,1.15453032479012,-0.00022563962698996
6100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.388906556998,41.8878146728068,-262.93757757248,-3.35615030042813,1.0714345388089,-5.95417250224273e-05
6200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3897343368962,41.8887070256829,-262.937436857904,-3.29734362608141,1.16259095148966,-0.000200255803008531
6300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890620207281,41.8879822638328,-262.937551145411,-3.26746341724037,1.25312219853707,-8.59693349752888e-05
6400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3893025291273,41.8882415336325,-262.937510261665,-3.35025226416933,1.1689272231735,-0.000126852042001246
6500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3893448307748,41.8882871351672,-262.937503070408,-3.2786084738179,1.24177252190663,-0.000134043298999131
6600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3889672838762,41.8878801368129,-262.937567249679,-3.28106192513467,1.23930094224361,-6.98647140211506e-05
6700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3897221279681,41.8886938643925,-262.937438933127,-3.35260427886313,1.16650999898314,-0.000198180580014196
6800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888297975572,41.8877319255916,-262.937590620578,-3.26972387768423,1.25083795932125,-4.64934319666099e-05
6900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3900939255731,41.889094665136,-262.937375729741,-3.28918454597925,1.23097285529135,-0.000261383966005724
7000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888378513434,41.8877406076306,-262.937589251543,-3.34366597785271,1.17565264188515,-4.78624859852061e-05
7100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3901215155105,41.8891244074132,-262.937371038702,-3.26234814496257,1.25825859961453,-0.000266075005015409
7200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3889810874992,41.8878950172259,-262.937564903186,-3.23798108749919,1.2831049827741,-7.22112540074704e-05
7300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3896170765891,41.8885806182718,-262.937456790512,-3.27499420877115,1.20812371345807,-0.000180323195024812
7400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3892907117057,41.8882287944234,-262.937512270066,-3.35535835757764,1.04367542036356,-0.000124843641003736
7500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888514315352,41.8877552471722,-262.937586943101,-3.27048568124302,1.21659344622113,-5.01709590139399e-05
7600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.389982407401,41.8889744477496,-262.937394686511,-3.28793836624288,1.23224680418429,-0.000242427195985329
7700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890138225739,41.887930305867,-262.937559338647,-3.3570138225739,1.162069694133,-7.77759099719333e-05
7800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3894848751113,41.8884381040623,-262.937479263751,-3.3574848751113,1.16156189593769,-0.00015784995599688
7900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3893531711256,41.8882961261325,-262.937501652617,-3.30123927284467,1.21876086287584,-0.000135461089996625
8000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888624468233,41.8877671217272,-262.937585070655,-3.2378624468233,1.2832328782728,-5.20434319923879e-05
8100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3898697422234,41.8888529937764,-262.93741383907,-3.23886974222339,1.2821470062236,-0.00022327463699412
8200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890439563752,41.8879627903142,-262.937554216288,-3.31257884556678,1.20724963328092,-8.28983850169607e-05
8300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3893682415931,41.8883123722334,-262.937499090524,-3.31449757187453,1.20527881294262,-0.000138023183012592
8400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3894129359045,41.8883605529975,-262.93749149322,-3.2384129359045,1.2826394470025,-0.000145620486989628
8500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888720388087,41.887777461952,-262.93758344015,-3.2378720388087,1.283222538048,-5.36739620429216e-05
8600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3897699234296,41.8887453883116,-262.93743080778,-3.29365999053926,1.22644202244243,-0.000206305927008543
8700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890723033385,41.8879933485376,-262.937549397667,-3.35693160387348,1.14512271566011,-8.7717121004971e-05
8800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3892600371981,41.8881957270677,-262.937517484401,-3.35642391350902,1.06146943024316,-0.000119629306027491
8900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3894704998488,41.8884226073492,-262.937481707937,-3.29393164244669,1.16930505903984,-0.000155405769987738
9000,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888808794103,41.8877869921808,-262.937581937369,-3.26460157900564,1.2560432208357,-5.51767660113001e-05
9100,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3896766613864,41.8886448510841,-262.937446661866,-3.34834140628732,1.17084729905866,-0.00019045184103561
9200,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.389099496388,41.8880226628359,-262.937544775197,-3.2753801530672,1.24507011482643,-9.23397079759525e-05
9300,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3891566529482,41.8880842780592,-262.937535058889,-3.23774234445944,1.23319870328952,-0.000102056282003105
9400,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3895264086748,41.8884828774724,-262.937472204008,-3.25097673980063,1.17563397436932,-0.000164909699037707
9500,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3888913817975,41.8877983138271,-262.9375801521,-3.33510992484386,1.2589850587305,-5.69620630130885e-05
9600,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3895873726798,41.8885485971453,-262.937461840504,-9.79080232315122,1.40819339730018,-0.000175273203012694
9700,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3891258257453,41.8880510460676,-262.937540299544,-18.5865321614768,1.58338085531189,-9.6815479992074e-05
9800,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3890565364267,41.8879763516873,-262.93755207789,-27.3826542574183,1.75814545662619,-8.50368329565754e-05
9900,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,13.0,-11.0,6.0,39.3866656869341,41.8873891792147,-262.937757601157,-36.1764547931857,1.93342253603279,0.000120487449976281
10000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,7.83295493962914,40.6483778988298,-263.059920457614,-9.86895493962914,3.2766221011702,0.560481550253996
10100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,0.00255165406597382,40.26202164617,-262.49966041706,-2.03855165406597,3.66297835383,0.000221509701987088
10200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000371011361408618,40.2618720064661,-262.499406697067,-2.03562898863859,3.6631279935339,-3.22105519785509e-05
10300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00111660808793297,40.2618338313307,-262.499341964435,-2.03488339191207,3.6631661686693,-9.69429229940033e-05
10400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000971587508871099,40.2618412564771,-262.499354554937,-2.03502841249113,3.6631587435229,-8.43542110260387e-05
10500,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000361394827172523,40.2618724988442,-262.49940753201,-2.03563860517283,3.6631275011558,-3.13755959950868e-05
10600,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000371754369012366,40.2618719684261,-262.499406632583,-2.03562824563099,3.6631280315739,-3.22750370287395e-05
10700,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00187468750633705,40.2617950168289,-262.499276146036,-2.06710626803815,3.62966972585276,-0.000162761322030747
10800,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000308402438688424,40.261875212084,-262.499412132706,-2.14803921423628,3.54888897600279,-2.67748329747519e-05
10900,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00195556275458617,40.2617908759563,-262.499269124505,-2.15304443724541,3.5422091240437,-0.000169782852992739
11000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000418734028823114,40.2618695630438,-262.49940255393,-2.11227129931467,3.58515149548928,-3.63537610041931e-05
11100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.0014320646977529,40.2618176796049,-262.499314575718,-2.0233776831719,3.66708004866521,-0.000124331639995034
11200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000742107815649959,40.2618530060863,-262.499374478938,-1.74583968857965,3.76395558168613,-6.44294639755572e-05
11300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000664173245074615,40.2618569963825,-262.499381245083,-1.80621167118691,3.84872291137528,-5.76631119884041e-05
11400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00137001198282372,40.2618208568108,-262.499319963609,-1.91762998801718,3.9031791431892,-0.000118943748987022
11500,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000484775063852445,40.2618661816886,-262.499396820234,-1.91851522493615,3.9031338183114,-4.20875700228862e-05
11600,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00127715239961361,40.2618256113192,-262.499328025879,-1.91772284760039,3.9031743886808,-0.000110881479031377
11700,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000796876001864693,40.2618502019031,-262.499369723891,-1.84160630757583,3.86597310058649,-6.91846710196842e-05
11800,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000605308143677326,40.2618600103287,-262.499386355797,-1.67957924722923,3.78722956466401,-5.25522559655656e-05
11900,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00142253593793471,40.2618181675556,-262.499315403579,-1.85102882539451,3.87088207476474,-0.000123503779036582
12000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000585564027832304,40.2618610212156,-262.499388069749,-1.8694188212412,3.90396243449416,-5.08382590282963e-05
12100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00109854349946833,40.2618347562843,-262.49934353308,-1.81023490868174,3.90497476552778,-9.53742780325229e-05
12200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000942522707256985,40.2618427446414,-262.499357078538,-1.90332564576437,3.9034048491658,-8.18305049961054e-05
12300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000551921368094437,40.261862743766,-262.499390990758,-1.91844807863191,3.903137256234,-4.79171779943499e-05
12400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00138389757509188,40.261820145878,-262.499318758192,-1.91761610242491,3.903179854122,-0.000120149166036754
12500,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000667110553133255,40.2618568459696,-262.499380989872,-1.91833288944687,3.9031431540304,-5.79183300146724e-05
12600,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00100381805115661,40.2618396063007,-262.499351757104,-1.83491633453366,3.90455669365586,-8.71502539894209e-05
12700,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00106358847159185,40.2618365459475,-262.49934656732,-1.84485618642956,3.90439169312979,-9.23400380088424e-05
12800,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000512880703468282,40.2618647426735,-262.499394380206,-1.91848711929653,3.9031352573265,-4.45276509708492e-05
12900,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00128630746020088,40.2618251425862,-262.499327231048,-1.9177136925398,3.9031748574138,-0.000111676309984432
13000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000743924562333036,40.2618529130366,-262.499374320875,-1.91825607543767,3.9031470869634,-6.45875330178569e-05
13100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000910267892613575,40.2618443961473,-262.4993598791,-1.91808973210739,3.9031556038527,-7.9029829009869e-05
13200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00117856413866162,40.2618306590824,-262.499336584872,-1.91782143586134,3.9031693409176,-0.000102322485986406
13300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000473658287035624,40.2618667508897,-262.499397785436,-1.91852634171296,3.9031332491103,-4.11223480227818e-05
13400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.0012011937705075,40.2618295004931,-262.499334620683,-1.91779880622949,3.9031704995069,-0.000104286675025378
13500,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000815863090772496,40.2618492297333,-262.499368075165,-1.91818413690923,3.9031507702667,-7.0833454969943e-05
13600,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000824559847650971,40.2618487844688,-262.499367320241,-1.91817544015235,3.9031512155312,-7.15884060014105e-05
13700,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00128768101962481,40.261825072191,-262.499327111091,-1.81236416538165,3.85204360639706,-0.000111796266992314
13800,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000436656958432731,40.2618686453821,-262.499400997833,-1.69412833655515,3.80145359823959,-3.79098869984773e-05
13900,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00111923674109245,40.2618336967695,-262.499341736254,-1.77880591334947,3.88542603415289,-9.71711040165246e-05
14000,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000884998403074235,40.2618456899546,-262.49936207283,-1.79911500159693,3.9051543100454,-7.68360129654866e-05
14100,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000742018449198521,40.2618530106521,-262.499374486455,-1.83595892553924,3.90453016675986,-6.4421947001847e-05
14200,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00139299614267045,40.2618196799515,-262.499317967387,-1.91743244607118,3.9031832537928,-0.000120939970997824
14300,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.000400745450907916,40.2618704840738,-262.499404115614,-1.83614751700611,3.90451525941432,-3.4792048950294e-05
14400,0.0,40.0,-263.27731514697575,11.0,-4.0,-4.0,11.0,-4.0,-4.0,-0.00104072595403401,40.2618377165931,-262.499348552618,-1.84512906748792,3.90438632049191,-9.03547399957461e-05
